shapeclass,filename,featurevector
Quadruped,data/normalized/Quadruped/m93.obj,"[0.20102995535029392, 0.0, 0.1441485551592675, 0.001107075305630141, [0.095, 0.148, 0.125, 0.12, 0.107, 0.093, 0.071, 0.064, 0.041, 0.039, 0.028, 0.033, 0.025, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.014, 0.026, 0.053, 0.06, 0.087, 0.068, 0.06, 0.091, 0.067, 0.085, 0.078, 0.085, 0.076, 0.078, 0.057, 0.015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014, 0.054, 0.108, 0.096, 0.107, 0.121, 0.107, 0.107, 0.087, 0.065, 0.051, 0.022, 0.028, 0.018, 0.011, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.004, 0.022, 0.069, 0.111, 0.16, 0.187, 0.167, 0.122, 0.065, 0.054, 0.021, 0.011, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.011, 0.042, 0.099, 0.184, 0.187, 0.159, 0.13, 0.103, 0.055, 0.022, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Quadruped,data/normalized/Quadruped/m94.obj,"[0.06766384797207836, 0.0, 0.054605033288929225, 0.0014397766466240896, [0.133, 0.151, 0.128, 0.085, 0.086, 0.077, 0.073, 0.06, 0.067, 0.039, 0.035, 0.029, 0.023, 0.01, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.011, 0.019, 0.014, 0.025, 0.061, 0.1, 0.128, 0.155, 0.138, 0.163, 0.061, 0.023, 0.024, 0.017, 0.017, 0.033, 0.002, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.034, 0.082, 0.135, 0.103, 0.087, 0.103, 0.102, 0.105, 0.093, 0.063, 0.033, 0.026, 0.022, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.006, 0.06, 0.146, 0.152, 0.175, 0.161, 0.101, 0.079, 0.065, 0.037, 0.014, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.015, 0.079, 0.162, 0.197, 0.2, 0.163, 0.105, 0.056, 0.019, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Quadruped,data/normalized/Quadruped/m95.obj,"[0.10341097820292224, 0.0, 0.08144065500502001, 0.0014130442905281148, [0.1, 0.169, 0.128, 0.1, 0.086, 0.094, 0.049, 0.063, 0.059, 0.044, 0.038, 0.025, 0.026, 0.014, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.002, 0.017, 0.034, 0.062, 0.073, 0.093, 0.108, 0.185, 0.117, 0.059, 0.051, 0.058, 0.047, 0.041, 0.036, 0.017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.02, 0.061, 0.115, 0.127, 0.107, 0.117, 0.129, 0.083, 0.069, 0.05, 0.049, 0.042, 0.019, 0.006, 0.001, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.005, 0.043, 0.091, 0.125, 0.174, 0.188, 0.18, 0.107, 0.052, 0.025, 0.009, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01, 0.058, 0.123, 0.158, 0.234, 0.194, 0.128, 0.07, 0.02, 0.003, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Quadruped,data/normalized/Quadruped/m96.obj,"[0.09137344999753258, 0.0, 0.06661239455079568, 0.0018398697119027649, [0.167, 0.114, 0.105, 0.098, 0.073, 0.083, 0.099, 0.059, 0.066, 0.047, 0.033, 0.017, 0.022, 0.017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.001, 0.002, 0.003, 0.012, 0.009, 0.021, 0.026, 0.062, 0.049, 0.06, 0.102, 0.125, 0.059, 0.064, 0.128, 0.191, 0.086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.055, 0.112, 0.078, 0.055, 0.056, 0.044, 0.092, 0.108, 0.09, 0.038, 0.044, 0.049, 0.091, 0.065, 0.013, 0.007, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.032, 0.087, 0.103, 0.103, 0.109, 0.124, 0.113, 0.097, 0.078, 0.077, 0.039, 0.029, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.034, 0.11, 0.153, 0.149, 0.147, 0.155, 0.097, 0.082, 0.041, 0.021, 0.009, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
Quadruped,data/normalized/Quadruped/m99.obj,"[0.17339382984504778, 0.0, 0.09789686427402507, 0.0008263542143182713, [0.079, 0.146, 0.145, 0.101, 0.079, 0.097, 0.075, 0.079, 0.068, 0.039, 0.036, 0.03, 0.015, 0.011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.004, 0.032, 0.038, 0.066, 0.073, 0.051, 0.051, 0.07, 0.051, 0.068, 0.065, 0.096, 0.089, 0.106, 0.092, 0.039, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.007, 0.027, 0.059, 0.089, 0.128, 0.107, 0.083, 0.082, 0.073, 0.064, 0.06, 0.044, 0.045, 0.059, 0.049, 0.019, 0.003, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.016, 0.043, 0.078, 0.103, 0.128, 0.147, 0.161, 0.125, 0.1, 0.051, 0.03, 0.012, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.006, 0.028, 0.068, 0.108, 0.137, 0.15, 0.147, 0.138, 0.099, 0.072, 0.031, 0.013, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00134.obj,"[0.06996090733815404, 0.0, 0.03383134774583565, 0.0006002833979764673, [0.14, 0.098, 0.133, 0.088, 0.101, 0.102, 0.099, 0.078, 0.048, 0.034, 0.029, 0.019, 0.012, 0.015, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.004, 0.042, 0.056, 0.055, 0.074, 0.157, 0.262, 0.169, 0.09, 0.046, 0.03, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.055, 0.053, 0.049, 0.044, 0.047, 0.07, 0.099, 0.07, 0.038, 0.051, 0.052, 0.08, 0.1, 0.096, 0.06, 0.029, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.015, 0.063, 0.076, 0.096, 0.088, 0.072, 0.066, 0.051, 0.06, 0.064, 0.095, 0.107, 0.092, 0.04, 0.014, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.019, 0.083, 0.129, 0.125, 0.121, 0.111, 0.091, 0.058, 0.039, 0.031, 0.04, 0.061, 0.049, 0.03, 0.009, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00295.obj,"[0.07920013505217188, 0.0, 0.04579344791880935, 6.727324720443248e-05, [0.073, 0.067, 0.115, 0.149, 0.165, 0.104, 0.104, 0.086, 0.049, 0.031, 0.03, 0.016, 0.006, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.002, 0.001, 0.021, 0.043, 0.076, 0.113, 0.155, 0.248, 0.188, 0.059, 0.042, 0.049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.02, 0.035, 0.02, 0.025, 0.018, 0.029, 0.056, 0.064, 0.055, 0.092, 0.138, 0.128, 0.111, 0.064, 0.065, 0.046, 0.024, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.001, 0.01, 0.024, 0.057, 0.063, 0.065, 0.061, 0.057, 0.068, 0.06, 0.082, 0.109, 0.095, 0.103, 0.084, 0.044, 0.015, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.001, 0.02, 0.049, 0.062, 0.071, 0.061, 0.099, 0.078, 0.067, 0.083, 0.057, 0.051, 0.061, 0.071, 0.062, 0.058, 0.036, 0.005, 0.003, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00302.obj,"[0.015692626460775773, 0.0, 0.00804515959915322, 0.00047608790061438253, [0.118, 0.095, 0.136, 0.091, 0.097, 0.113, 0.102, 0.089, 0.045, 0.038, 0.026, 0.018, 0.019, 0.011, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.022, 0.036, 0.041, 0.056, 0.033, 0.063, 0.175, 0.278, 0.15, 0.06, 0.073, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.029, 0.055, 0.052, 0.045, 0.036, 0.089, 0.107, 0.078, 0.061, 0.051, 0.047, 0.068, 0.083, 0.099, 0.071, 0.026, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01, 0.043, 0.058, 0.082, 0.091, 0.076, 0.079, 0.097, 0.093, 0.065, 0.089, 0.107, 0.061, 0.031, 0.016, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01, 0.052, 0.104, 0.126, 0.143, 0.118, 0.099, 0.065, 0.045, 0.055, 0.035, 0.048, 0.04, 0.045, 0.012, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00421.obj,"[0.0698492590669506, 0.0, 0.04227065937713854, 0.0014161111120585476, [0.106, 0.172, 0.105, 0.107, 0.085, 0.07, 0.079, 0.059, 0.064, 0.056, 0.053, 0.027, 0.01, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.001, 0.003, 0.014, 0.021, 0.02, 0.029, 0.048, 0.047, 0.043, 0.155, 0.241, 0.104, 0.062, 0.066, 0.098, 0.046, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.016, 0.051, 0.111, 0.108, 0.114, 0.086, 0.047, 0.048, 0.045, 0.063, 0.074, 0.092, 0.056, 0.059, 0.022, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.007, 0.041, 0.066, 0.109, 0.106, 0.126, 0.157, 0.163, 0.132, 0.068, 0.024, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.012, 0.056, 0.112, 0.153, 0.15, 0.141, 0.142, 0.119, 0.074, 0.037, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00505.obj,"[0.03185632518420131, 0.0, 0.017185415841184146, 0.0013774078796723098, [0.139, 0.084, 0.169, 0.059, 0.092, 0.115, 0.083, 0.09, 0.048, 0.029, 0.023, 0.03, 0.018, 0.019, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.017, 0.03, 0.046, 0.028, 0.032, 0.031, 0.137, 0.265, 0.211, 0.154, 0.034, 0.01, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.053, 0.043, 0.04, 0.046, 0.033, 0.042, 0.138, 0.098, 0.042, 0.037, 0.043, 0.083, 0.126, 0.084, 0.072, 0.018, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.012, 0.038, 0.071, 0.096, 0.099, 0.08, 0.091, 0.052, 0.069, 0.064, 0.061, 0.156, 0.102, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.019, 0.064, 0.101, 0.128, 0.157, 0.119, 0.091, 0.075, 0.064, 0.053, 0.068, 0.05, 0.006, 0.003, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00523.obj,"[0.11547344329636691, 0.0, 0.04641878824736592, 0.004493334566715527, [0.198, 0.019, 0.019, 0.269, 0.032, 0.045, 0.095, 0.212, 0.048, 0.025, 0.021, 0.009, 0.005, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.252, 0.579, 0.167, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0], [0.127, 0.085, 0.036, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.226, 0.26, 0.004, 0.0, 0.0, 0.0, 0.052, 0.203, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.031, 0.05, 0.051, 0.105, 0.081, 0.066, 0.08, 0.093, 0.052, 0.028, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.222, 0.138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.02, 0.07, 0.093, 0.114, 0.086, 0.063, 0.048, 0.047, 0.038, 0.051, 0.049, 0.043, 0.104, 0.111, 0.046, 0.007, 0.007, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00530.obj,"[0.04800929131656183, 0.0, 0.029703371195765303, 3.52264827830491e-05, [0.102, 0.074, 0.087, 0.174, 0.151, 0.093, 0.092, 0.105, 0.059, 0.03, 0.016, 0.005, 0.008, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.011, 0.034, 0.06, 0.093, 0.183, 0.241, 0.248, 0.116, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.015, 0.03, 0.032, 0.029, 0.028, 0.026, 0.024, 0.018, 0.038, 0.039, 0.067, 0.149, 0.081, 0.075, 0.089, 0.096, 0.071, 0.034, 0.031, 0.023, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.007, 0.021, 0.032, 0.047, 0.066, 0.045, 0.052, 0.062, 0.044, 0.037, 0.049, 0.046, 0.039, 0.074, 0.081, 0.098, 0.072, 0.069, 0.038, 0.02, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.004, 0.026, 0.027, 0.053, 0.065, 0.07, 0.083, 0.067, 0.074, 0.082, 0.062, 0.052, 0.049, 0.041, 0.028, 0.031, 0.039, 0.039, 0.042, 0.041, 0.016, 0.005, 0.001, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00571.obj,"[0.013993354127139684, 0.0, 0.016102577373618063, 6.774651086818185e-06, [0.085, 0.079, 0.091, 0.164, 0.14, 0.099, 0.085, 0.118, 0.055, 0.029, 0.017, 0.014, 0.01, 0.008, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.001, 0.011, 0.031, 0.071, 0.108, 0.202, 0.184, 0.139, 0.074, 0.111, 0.063, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.039, 0.039, 0.037, 0.023, 0.04, 0.03, 0.031, 0.169, 0.15, 0.101, 0.127, 0.126, 0.052, 0.026, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01, 0.041, 0.059, 0.065, 0.053, 0.061, 0.062, 0.069, 0.076, 0.109, 0.148, 0.123, 0.088, 0.032, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.015, 0.032, 0.084, 0.087, 0.095, 0.087, 0.055, 0.05, 0.077, 0.076, 0.067, 0.082, 0.073, 0.079, 0.031, 0.006, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00603.obj,"[0.19920469185015593, 0.0, 0.07943685893694061, 0.0017479229187517507, [0.16, 0.104, 0.073, 0.039, 0.078, 0.146, 0.11, 0.138, 0.063, 0.034, 0.025, 0.014, 0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.007, 0.002, 0.01, 0.01, 0.004, 0.007, 0.408, 0.455, 0.058, 0.017, 0.015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.144, 0.055, 0.013, 0.005, 0.015, 0.04, 0.164, 0.032, 0.018, 0.019, 0.01, 0.012, 0.016, 0.019, 0.161, 0.16, 0.102, 0.015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.034, 0.065, 0.117, 0.124, 0.087, 0.07, 0.027, 0.015, 0.013, 0.019, 0.018, 0.042, 0.219, 0.104, 0.029, 0.015, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.033, 0.089, 0.106, 0.118, 0.085, 0.092, 0.106, 0.109, 0.114, 0.021, 0.021, 0.008, 0.019, 0.064, 0.013, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00678.obj,"[0.02337209952666385, 0.0, 0.015357359152786094, 0.00021307896897444572, [0.089, 0.094, 0.127, 0.131, 0.114, 0.123, 0.09, 0.104, 0.038, 0.032, 0.022, 0.017, 0.006, 0.011, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.009, 0.018, 0.029, 0.115, 0.202, 0.161, 0.168, 0.233, 0.049, 0.004, 0.0, 0.002, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.027, 0.028, 0.059, 0.025, 0.107, 0.105, 0.085, 0.083, 0.067, 0.142, 0.138, 0.078, 0.042, 0.013, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.014, 0.051, 0.057, 0.046, 0.075, 0.095, 0.089, 0.097, 0.132, 0.147, 0.093, 0.072, 0.028, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.019, 0.051, 0.099, 0.107, 0.089, 0.083, 0.098, 0.097, 0.106, 0.073, 0.077, 0.054, 0.039, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/D00944.obj,"[0.008667916609492265, 0.0, 0.007046171796538217, 2.1596418758931774e-05, [0.104, 0.052, 0.095, 0.186, 0.161, 0.086, 0.08, 0.116, 0.045, 0.023, 0.017, 0.015, 0.009, 0.01, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011, 0.066, 0.162, 0.247, 0.216, 0.146, 0.063, 0.015, 0.018, 0.032, 0.021, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04, 0.049, 0.035, 0.026, 0.015, 0.028, 0.032, 0.072, 0.184, 0.08, 0.103, 0.149, 0.073, 0.053, 0.043, 0.014, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.02, 0.034, 0.077, 0.086, 0.075, 0.072, 0.056, 0.038, 0.032, 0.042, 0.106, 0.113, 0.114, 0.072, 0.044, 0.014, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.008, 0.045, 0.075, 0.089, 0.095, 0.113, 0.076, 0.086, 0.079, 0.052, 0.042, 0.033, 0.036, 0.067, 0.065, 0.025, 0.01, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
RectangleTable,data/normalized/RectangleTable/m764.obj,"[0.03654758955887842, 0.0, 0.02733799834683347, 0.00011100148554056005, [0.089, 0.13, 0.121, 0.121, 0.128, 0.096, 0.074, 0.067, 0.058, 0.049, 0.022, 0.021, 0.01, 0.012, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.006, 0.018, 0.018, 0.016, 0.028, 0.037, 0.041, 0.031, 0.051, 0.098, 0.094, 0.096, 0.097, 0.052, 0.062, 0.032, 0.059, 0.088, 0.057, 0.017, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.037, 0.044, 0.06, 0.061, 0.049, 0.052, 0.061, 0.101, 0.142, 0.142, 0.062, 0.043, 0.044, 0.036, 0.041, 0.013, 0.011, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.004, 0.029, 0.075, 0.087, 0.068, 0.074, 0.078, 0.116, 0.117, 0.106, 0.074, 0.051, 0.036, 0.039, 0.034, 0.011, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.01, 0.048, 0.072, 0.093, 0.107, 0.123, 0.098, 0.093, 0.076, 0.092, 0.048, 0.048, 0.041, 0.027, 0.007, 0.007, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]"
